"ID"	"Title"	"Path"
"050_ssaaty_tau_105_en.px"	"Divorces by country of birth 1987 - 2014, husband or both spouses permanently resident in Finland"	"vrm/ssaaty"
"055_ssaaty_tau_107.px"	"Divorces by age, sex and area 1987 - 2014"	"vrm/ssaaty"
"060_ssaaty_tau_201.px"	"All vital statistics by area 1987 - 2014"	"vrm/ssaaty"
"070_ssaaty_tau_202.px"	"Vital statistics and population 1749 - 2014, Whole country"	"vrm/ssaaty"
"010_synt_tau_101.px"	"Total fertility rate 1776 - 2014"	"vrm/synt"
"015_synt_tau_104.px"	"Live births by sex 1751 - 2014"	"vrm/synt"
"020_synt_tau_102.px"	"Live births by sex and marital status of mother 1761 - 2014"	"vrm/synt"
"025_synt_tau_105.px"	"Live births by month 1900 - 2014"	"vrm/synt"
"030_synt_tau_103.px"	"Live births by sex, age of mother and area 1987 - 2014"	"vrm/synt"
"060_synt_tau_201.px"	"All vital statistics by area 1987 - 2014"	"vrm/synt"
"070_synt_tau_202.px"	"Vital statistics and population 1749 - 2014, Whole country"	"vrm/synt"
"080_synt_tau_203.px"	"Vital statistics by area 1980 - 2014"	"vrm/synt"
"010_tyokay_tau_101.px"	"010 - Population by area, main type of activity, sex, age and year 1987-2013"	"vrm/tyokay"
"020_tyokay_tau_102.px"	"020 - Population by main type of activity, sex, yearly age groups and year 1987-2013"	"vrm/tyokay"
"022_tyokay_tau_103.px"	"022 - Population by area, main type of activity, level of education, sex, age and year 1987-2013"	"vrm/tyokay"
"025_tyokay_tau_103.px"	"025 - Population by main type of activity, nationality, occupational status, sex and year 2000-2013"	"vrm/tyokay"
"027_tyokay_tau_104.px"	"027 - Population by main type of activity, language, occupational status, sex and year 2000-2013"	"vrm/tyokay"
"041_tyokay_tau_114.px"	"041 - Employed workforce in area (workplaces) by area, industry (TOL 2008) and sex  2007-2012"	"vrm/tyokay"
"042_tyokay_tau_113.px"	"042 - Employed labour force by area, industry (TOL 2008) and sex 2007-2012"	"vrm/tyokay"
"050_tyokay_tau_105.px"	"050 - Employed workforce in area (workplaces) by area, employer sector, occupational status and sex 1987-2012"	"vrm/tyokay"
"055_tyokay_tau_116.px"	"055 - Employed labour force by area, industry (TOL 2008), occupational status, sex and age 2007-2012"	"vrm/tyokay"
"061_tyokay_tau_161.px"	"061 - Employed persons by occupation group (Classification of Occupations 2010, levels 1 to 5), sex, age and year 2010-2012"	"vrm/tyokay"
"062_tyokay_tau_162.px"	"062 - Employed persons by occupational group (Classification of Occupations 2010, levels 1 to 3), area, sex and year 2010-2012"	"vrm/tyokay"
"063_tyokay_tau_163.px"	"063 - Employed labour force by area, commuting, level of education, age and year 1987-2012"	"vrm/tyokay"
"064_tyokay_tau_164.px"	"064 - Employed workforce in area by area, commuting, level of education, age and year 1987-2012"	"vrm/tyokay"
"071_tyokay_tau_171.px"	"071 - Population by socio-economic status, area, main type of activity, sex and year 2010-2012"	"vrm/tyokay"
"081_tyokay_tau_172.px"	"081 - Population by socio-economic status, main type of activity, sex, age and year 2010-2012"	"vrm/tyokay"
"082_tyokay_tau_173.px"	"082 - Employed persons by occupational group (Classification of Occupations 2010, levels 1 to 2), background country, sex and year 2010-2012"	"vrm/tyokay"
"010_vaenn_tau_101.px"	"Population projection 2012 according to age and sex 2012 - 2060, Whole country"	"vrm/vaenn"
"020_vaenn_tau_102.px"	"Population projection 2012 according to age and sex by area 2012 - 2040"	"vrm/vaenn"
"060_vaenn_tau_106.px"	"Population projection 2012 according to vital statistics and sex, whole country  2012 - 2060"	"vrm/vaenn"
"010_vaerak_tau_123.px"	"Population by sex and area 31.12.2014 and increase of population"	"vrm/vaerak"
"020_vaerak_tau_101_en.px"	"Nationality according to age and sex by region 1990 - 2014"	"vrm/vaerak"
"030_vaerak_tau_102_en.px"	"Language according to age and sex by region 1990 - 2014"	"vrm/vaerak"
"040_vaerak_tau_103_en.px"	"Country of birth according to age and sex by region 1990 - 2014"	"vrm/vaerak"
"045_vaerak_tau_200_en.px"	"Background country and origin according to age and sex by region 1990 - 2013"	"vrm/vaerak"
"046_vaerak_tau_201.px"	"Population according to origin and background country by area 1990 - 2013"	"vrm/vaerak"
"047_vaerak_tau_202_en.px"	"Origin, background country and language by age and sex 1990 - 2013, whole country"	"vrm/vaerak"
"048_vaerak_tau_203.px"	"Key figures on population by region in 1990 to 2013"	"vrm/vaerak"
"049_vaerak_tau_204.px"	"Population according to urban-rural classification in 1990 to 2013"	"vrm/vaerak"
"050_vaerak_tau_104.px"	"Population according to age (1-year) and sex by area 1980 - 2014"	"vrm/vaerak"
"055_vaerak_tau_124.px"	"Population according to age (1-year), sex, marital status and language by area 1990 - 2014"	"vrm/vaerak"
"060_vaerak_tau_107.px"	"Population according to language and the number of foreigners and land area km2 by area 1980 - 2014"	"vrm/vaerak"
"065_vaerak_tau_206.px"	"Population according to religious affiliation, age and sex 2000 - 2014"	"vrm/vaerak"
"070_vaerak_tau_122.px"	"Population according to age (1-year), marital status and sex 1990 - 2014"	"vrm/vaerak"
"089_vaerak_tau_132.px"	"Population density by area 1.1.2015"	"vrm/vaerak"
"090_vaerak_tau_131.px"	"Population density by area 1.1.2014"	"vrm/vaerak"
"091_vaerak_tau_130.px"	"Population density by area 1.1.2013"	"vrm/vaerak"
"092_vaerak_tau_129.px"	"Population density by area 1.1.2012"	"vrm/vaerak"
"093_vaerak_tau_128.px"	"Population density by area 1.1.2011"	"vrm/vaerak"
"094_vaerak_tau_127.px"	"Population density by area 1.1.2010"	"vrm/vaerak"
"095_vaerak_tau_126.px"	"Population density by area 1.1.2009"	"vrm/vaerak"
"110_vaerak_tau_121.px"	"Population by sex in the whole country 1750 - 2014"	"vrm/vaerak"
"120_vaerak_tau_105.px"	"Population according to age (5-year) and sex in the whole country 1865 - 2014"	"vrm/vaerak"
"125_vaerak_tau_106.px"	"Population according to age (1-year) and sex 1970 - 2014"	"vrm/vaerak"
"138_vaerak_tau_302.px"	"Degree of urbanisation by area, 31 Dec 2013"	"vrm/vaerak"
"139_vaerak_tau_301.px"	"Degree of urbanisation by area, 31 Dec 2012"	"vrm/vaerak"
"140_vaerak_tau_300.px"	"Degree of urbanisation by area, 31 Dec 2011"	"vrm/vaerak"
"148_vaerak_tau_322.px"	"Population in urban settlements and sparsely populated areas by age, sex and municipality, 31 Dec 2013"	"vrm/vaerak"
"149_vaerak_tau_321.px"	"Population in urban settlements and sparsely populated areas by age, sex and municipality, 31 Dec 2012"	"vrm/vaerak"
"150_vaerak_tau_320.px"	"Population in urban settlements and sparsely populated areas by age, sex and municipality, 31 Dec 2011"	"vrm/vaerak"
"158_vaerak_tau_342_en.px"	"Urban settlements by population and population density, 31 Dec 2013"	"vrm/vaerak"
"159_vaerak_tau_341_en.px"	"Urban settlements by population and population density, 31 Dec 2012"	"vrm/vaerak"
"160_vaerak_tau_340_en.px"	"Urban settlements by population and population density, 31 Dec 2011"	"vrm/vaerak"
"005_vamuu_tau_101.px"	"Preliminary population by area, June 2015"	"vrm/vamuu"
"010_vamuu_tau_102.px"	"Preliminary vital statistics by quarter and area 2010 - 2015"	"vrm/vamuu"
"020_vamuu_tau_103.px"	"Preliminary population by quarter and area 2010 - 2015"	"vrm/vamuu"
"040_vamuu_tau_104.px"	"Vital statistics by month 1987 -"	"vrm/vamuu"
"050_vamuu_tau_105.px"	"Vital statistics by quarter 1987 -"	"vrm/vamuu"
"020_jate_tau_102.px"	"Generation of waste in Finland 2004-2013"	"ymp/jate"
"030_jate_tau_103.px"	"Waste treatment in Finland 2004-2013"	"ymp/jate"
"010_jsys_tau_101.px"	"Public sector environmental protection expenditure by environmental domain and expenditure type, 19942012"	"ymp/jsys"
"010_kanma_tau_101.px"	"Total material requirement"	"ymp/kanma"
"010_kanma_tau_110.px"	"Total material requirement"	"ymp/kanma"
"020_kanma_tau_102.px"	"Material requirements by materialgroup"	"ymp/kanma"
"020_kanma_tau_120.px"	"Material requirements by materialgroup"	"ymp/kanma"
"010_khki_tau_101.px"	"Greenhouse gas emissions in Finland"	"ymp/khki"
"014_khki_tau_105.px"	"Greenhouse gas emissions from Kyoto Protocol LULUCF activities in the second commitment period in Finland"	"ymp/khki"
"015_khki_tau_103.px"	"Greenhouse gas emissions from Kyoto Protocol LULUCF activities in the first commitment period in Finland"	"ymp/khki"
"020_khki_tau_102.px"	"Regional greenhouse gas emissions, data on non-emissions trading scheme"	"ymp/khki"
"025_khki_tau_104.px"	"Greenhouse gas emissions by province"	"ymp/khki"
"010_lampo_tau_101.px"	"Seasonal mean temperatures at various stations between 1829-2015"	"ymp/lampo"
"010_levam_tau_101.px"	"Weekly blue-green algal situation in the Finnish marine areas 1998-2014"	"ymp/levam"
"020_levam_tau_102.px"	"Weekly blue-green algal situation in inland waters 1998-2014"	"ymp/levam"
"010_tilma_tau_101_en.px"	"Emissions into air by industry 2008-2012"	"ymp/tilma"
"010_tymm_tau_101.px"	"Environmental protection expenditure in industry 1992-2012"	"ymp/tymm"
"030_tymm_tau_103.px"	"Allocation of environmental protection investments 1992-2012"	"ymp/tymm"
"010_uhana_tau_101.px"	"Threatened species by habitat, 2010"	"ymp/uhana"
"010_yev_tau_101.px"	"Environmentally-related taxes, fees and charges in 19802013"	"ymp/yev"
"010_yev_tau_101_en.px"	"Environmental taxes by industry in the years 2008-2012"	"ymp/yev"
"020_yev_tau_102_en.px"	"Environmental taxes by industry in the years 2008-2012"	"ymp/yev"
"010_ylt_tau_110.px"	"Environmental goods and services sector by industry 2013"	"ymp/ylt"
"002_aly_tau_104.px"	"Enterprise openings and closures from 2013 - by municipality and industrial activity (TOL2008)"	"yri/aly"
"003_aly_tau_102.px"	"Enterprise openings and closures from 2013- by legal form"	"yri/aly"
"aly_tau_102.px"	"Enterprise openings and closures from 2013- by legal form"	"yri/aly"
"aly_tau_104.px"	"Enterprise openings and closures from 2013 - by municipality and industrial activity (TOL2008)"	"yri/aly"
"002_alyr_tau_020.px"	"Establishments by industry 2013"	"yri/alyr"
"003_alyr_tau_030.px"	"Establishments by industry and region 2013"	"yri/alyr"
"004_alyr_tau_040.px"	"Establishments by municipality 2013"	"yri/alyr"
"005_alyr_tau_050.px"	"Establishments by industry and size category of personnel 2013"	"yri/alyr"
"010_alyr_tau_101.px"	"Gross and added value of establishments by industry and region 2013-"	"yri/alyr"
"020_alyr_tau_102.px"	"Gross and added value of establishments by industry, region and size category 2013-"	"yri/alyr"
"020_alyr_tau_106.px"	"Establishments by industry and size category of turnover 2013"	"yri/alyr"
"075_alyr_tau_118.px"	"Retail trade establishments by municipality 2013"	"yri/alyr"
"010_slv_tau_101_en.px"	"Turnover estimate of large enterprises 2010=100 (TOL 2008)"	"yri/slv"
"010_ssij_tau_110.px"	"Foreign direct investments by country 2013"	"yri/ssij"
"020_ssij_tau_120.px"	"Foreign direct investments by industry 2013"	"yri/ssij"
"030_ssij_tau_130.px"	"Foreign direct investments by country 2004-2012"	"yri/ssij"
"040_ssij_tau_140.px"	"Foreign direct investments by industry 2004-2012"	"yri/ssij"
"010_stu_tau_101.px"	"Finnish affiliates abroad by country group in 2010-2013"	"yri/stu"
"040_syr_tau_104_en.px"	"Enterprises by industry and personnel size class in 2011-2012"	"yri/syr/010_yr_tol08"
"050_syr_tau_105_en.px"	"Enterprises by industry and size class in turnover 2011-2012"	"yri/syr/010_yr_tol08"
"060_syr_tau_106_en.px"	"Enterprises by industry in 2011-2012"	"yri/syr/010_yr_tol08"
"010_ulkoy_tau_101.px"	"Foreign affiliates by country 2004 - 2013"	"yri/ulkoy"
"020_ulkoy_tau_102.px"	"Foreing affiliates in Finland by industry 2007 - 2013"	"yri/ulkoy"
"030_ulkoy_tau_103.px"	"Foreign affiliates in Finland"	"yri/ulkoy"
"001_yrti_tau_101.px"	"Enterprises financial statements 2012-2013"	"yri/yrti"
"020_yrti_tau_102.px"	"Enterprises by industry, 2013-"	"yri/yrti"
"030_yrti_tau_103.px"	"Enterprises by industry and turnover, 2013-"	"yri/yrti"
"040_yrti_tau_104.px"	"Enterprises by industry and size class in personnel, 2013-"	"yri/yrti"
"050_yrti_tau_105.px"	"Enterprises by industry and legal form, 2013-"	"yri/yrti"
"060_yrti_tau_106.px"	"Enterprises by industry and type of owner, 2013-"	"yri/yrti"
"070_yrti_tau_107.px"	"Enterprises by industry and sector, 2013-"	"yri/yrti"
"080_yrti_tau_108.px"	"Enterprise group member-companies, 2013-"	"yri/yrti"
