"ID"	"Label"
"trng_cvts3_51"	"Participants in other forms of CVT as a % of employees in CVT other form enterprises by NACE Rev...."
"trng_cvts3_52"	"Participants in other forms of CVT as a % of employees in CVT other form enterprises by size class"
"env_bio1"	"Protected Areas for biodiversity: Habitats Directive"
"ef_so_mpmachin"	"Farm machinery: number of farms and machines by size of farm (UAA)"
"env_bio3"	"Common bird indices by type of estimate (EU aggregate)"
"tran_r_avgo_om"	"Air transport of freight by NUTS 2 regions (questionnaire)"
"env_bio2"	"Common farmland bird index"
"lfsa_ugates"	"Unemployment by sex, age and type of employment sought (1 000)"
"tour_dem_tted11"	"Number of trips by educational attainment level (ISCED11) (from 2012 onwards)"
"rd_e_gerdcost"	"Total intramural R&D expenditure (GERD) by sectors of performance and type of costs"
"sbs_cre_icat"	"Number of enterprises and persons employed by category of credit institutions"
"bop_fdi6_inc"	"EU direct investment income, breakdown by partner country and economic activity (BPM6)"
"rail_pa_total"	"Railway transport - Total annual passenger transport (1 000 pass., million pkm)"
"ten00006"	"Water abstracted by sector of use"
"ten00003"	"Fresh water abstraction by source per capita - m per capita"
"ten00001"	"Water resources: long-term annual average"
"tran_r_avgo_nm"	"Air transport of freight by NUTS 2 regions"
"ten00002"	"Fresh water abstraction by source - million m"
"inn_ham"	"Hampered innovation activities"
"tsdcc330"	"Electricity generated from renewable sources"
"sbs_pu_2l_97"	"Multi-yearly enterprise statistics - purchases of energy products (NACE Rev. 1.1, C, D, F, 1997-...."
"cpc_pslm"	"Candidate countries and potential candidates: labour market"
"isoc_sk_how_i"	"Way of obtaining e-skills"
"cpc_scienc"	"Candidate countries and potential candidates: science and technology"
"lfsa_eppgacob"	"Part-time employment as percentage of the total employment, by sex, age and country of birth (%)"
"prc_colc_nat"	"Correction coefficients in the European Union (Countries), from 2004 onwards - Belgium = 100 (Da...."
"lfso_04wk2pisco"	"Number of employees finding it convenient for personal life to work in the evening, or at night,...."
"lfsa_ugadra"	"Unemployment by sex, age, duration of unemployment and distinction registration/benefits (%)"
"hlth_co_ren"	"End-stage renal failure (ESRF) patients"
"ext_st_eftacc"	"Macro series for EFTA and enlargement countries (raw data and growth rates)"
"lfso_04wk1pisco"	"Number of employees finding it convenient for personal life to do shift work or on-call work, by...."
"tsdcc340"	"Share of renewable energy in fuel consumption of transport"
"isoc_ske_itspen2"	"Enterprises that employed ICT/IT specialists (NACE Rev. 2 activity)"
"DS-043328"	"EXTRA EU trade since 2000 by mode of transport (HS6)"
"ef_pmtilecs"	"Tillage methods: number of farms and  areas by economic size of farm (SO in euros) and NUTS 2 re...."
"namq_10_fcs"	"Final consumption aggregates"
"demo_pjanedu"	"Population on 1 January by age, sex and educational attainment"
"lfsq_egan22d"	"Employment by sex, age and detailed economic activity (from 2008 onwards, NACE Rev. 2 two digit ...."
"DS-043327"	"EXTRA EU trade since 2000 by mode of transport (HS2-HS4)"
"trng_cvts3_01"	"Training enterprises as % of all enterprises, by type of training and NACE Rev. 1.1"
"ten00028"	"Design capacity, in terms of biochemical oxygen demand (BOD), of urban wastewater treatment plan...."
"lfso_04wk2pna11"	"Number of employees finding it convenient for personal life to work in the evening, or at night,...."
"htec_emp_risco"	"Employment in technology and knowledge-intensive sectors by NUTS 1 regions and type of occupatio...."
"nrg_143m"	"Oil stocks - emergency stocks in days equivalent - monthly data"
"aei_pr_gnb"	"Gross Nutrient Balance"
"trng_cvts3_09"	"Enterprises with a training plan including CVT as % of training enterprises by NACE Rev. 1.1"
"env_ac_aibrid_r2"	"Air emissions accounts totals bridging to emission inventory totals"
"trng_cvts3_07"	"Percentage of all non-training enterprises, by reason for not providing CVT and NACE Rev. 1.1"
"ten00020"	"Population connected to urban wastewater collecting and treatment systems, by treatment level"
"teina424_r2"	"Gross value added - NACE Rev. 2: J - current prices"
"trng_cvts3_05"	"Percentage of all enterprises providing CVT courses, by type of course and NACE Rev. 1.1"
"tsdcc310"	"Energy dependence"
"cens_01ndhh"	"Private housholds by composition and type of housing"
"trng_cvts3_03"	"Enterprises providing any other form of training as % of all enterprises, by form of training an...."
"env_rwas_gen"	"Municipal waste by NUTS 2 regions - pilot project"
"mar_sg_am_ewx"	"Short Sea Shipping - EU level - Gross weight of goods transported to/from main ports, by type of...."
"nama_pi22_21_k"	"Cross-classification of gross fixed capital formation by industry and by non-financial fixed ass...."
"nama_pi22_21_p"	"Cross-classification of gross fixed capital formation by industry and by non-financial fixed ass...."
"fobs_bra"	"Enterprises managed by the founder - by branch experience"
"nama_pi22_21_c"	"Cross-classification of gross fixed capital formation by industry and by non-financial fixed ass...."
"lfsq_epgaed"	"Full-time and part-time employment by sex, age and educational attainment level (1 000)"
"ten00016"	"Water use from self supply, by NACE Rev. 2 activity"
"trng_cvts3_10"	"Enterprises with a training plan including CVT as % of training enterprises by size class"
"migr_reschange"	"Change of immigration status permits by reason and citizenship"
"trng_cvts3_12"	"Enterprises with a training budget including provision for CVT as % of training enterprises by s...."
"trng_cvts3_11"	"Enterprises with a training budget including provision for CVT as % of training enterprises by N...."
"ei_bpii_q"	"International investment position - quarterly data"
"trng_cvts3_17"	"Enterprises evaluating the effect of CVT courses as % of training enterprises, by NACE Rev. 1.1"
"road_if_barea"	"Length of other roads by roads inside/outside built-up areas"
"ten00011"	"Production of environmentally harmful chemicals, by environmental impact class"
"trng_cvts3_19"	"Percentage of training enterprises having a specific person or unit responsible for training by ...."
"ten00012"	"Population connected to public water supply"
"trng_cvts3_14"	"Enterprises with a training centre used exclusively or partly for CVT as % of training enterpris...."
"ten00013"	"Water use from public water supply, by NACE Rev. 2 activity"
"trng_cvts3_13"	"Enterprises with a training centre used exclusively or partly for CVT as % of training enterpris...."
"migr_asyctzm"	"First time asylum applicants by citizenship till December 2007 Monthly data (rounded)"
"road_tf_veh"	"Road traffic by type of vehicle (million Vkm)"
"trng_cvts3_16"	"Enterprises with an agreement on CVT as % of training enterprises by size class"
"tsdcc320"	"Gross inland energy consumption by fuel type"
"isoc_ec_esel"	"Enterprises selling via internet and/or networks other than internet (NACE Rev. 1.1 activity)"
"bs_bs13_04"	"Turnover by type of media for advertising services"
"trng_cvts3_15"	"Enterprises with an agreement on CVT as % of training enterprises by NACE Rev. 1.1"
"earn_ses06_24"	"Mean monthly earnings by economic activity, sex, length of service with the enterprise"
"fish_ca_ant58"	"Catches - Antarctic - Indian Ocean"
"earn_ses06_23"	"Mean monthly earnings by economic activity, sex, educational attainment"
"earn_ses06_26"	"Mean annual earnings by economic activity, collective pay agreement, sex"
"mar_pa_qm_ee"	"Maritime transport - Passengers - Quarterly data - Main ports - Detailed data for Estonia"
"earn_ses06_25"	"Mean monthly earnings by size class of the enterprise, sex, occupation"
"cens_11ctzo_r2"	"Population by group of citizenship, occupation and NUTS 2 region"
"earn_ses06_28"	"Mean annual earnings by sex, age, occupation - NACE Rev. 1.1, C-O excluding L"
"isoc_ec_inb"	"Perceived barriers to buying/ordering over the internet"
"earn_ses06_27"	"Mean annual earnings by economic activity, sex, age"
"iss_func"	"Domestic or international sourcing of different business functions by economic activity - collec...."
"earn_ses06_29"	"Mean annual earnings by economic activity, sex, employment contract"
"avia_goocc"	"Freight and mail air transport between reporting countries"
"ilc_sip8"	"Material deprivation rate - Economic strain and durables dimension (source: SILC)"
"avia_gooc"	"Freight and mail air transport by reporting country"
"trng_cvts25"	"Hours in CVT courses per employee (all enterprises) and NACE Rev. 2"
"mar_pa_qm_el"	"Maritime transport - Passengers - Quarterly data - Main ports - Detailed data for Greece"
"trng_cvts24"	"Enterprises which assess the future skills needs of the enterprise as a % of training enterprise...."
"avia_gooa"	"Freight and mail air transport by main airports in each reporting country"
"ext_lt_maineu"	"Extra-EU trade by partner"
"trng_cvts27"	"Hours in CVT courses per employee (CVT enterprises) and NACE Rev. 2"
"trng_cvts26"	"Enterprises which establish the training needs of their personnel as % of training enterprises b...."
"trng_cvts21"	"Cost of CVT courses per employee (only enterprises with CVT courses), by type of cost and NACE R...."
"trng_cvts20"	"Cost of CVT courses per employee (all enterprises), by type of cost and NACE Rev. 2"
"trng_cvts23"	"Percentage of the total hours in CVT courses, by type of course and NACE Rev. 2"
"ext_lt_mainez"	"Extra-Euro area trade by partner and by SITC product group"
"trng_cvts22"	"Hours in CVT courses per participant and  NACE Rev. 2"
"enpr_agmain"	"ENP countries: agricultural"
"trng_cvts17"	"Cost of CVT courses per participant, by type of cost and NACE Rev. 2"
"trng_cvts18"	"Enterprises evaluating the effect of CVT courses as % of training enterprises, by size class"
"demo_nmsta"	"Marriages by sex and previous marital status"
"trng_cvts19"	"Cost of CVT courses per training hour, by type of cost and NACE Rev. 2"
"naio_10_cp1630"	"Table of taxes less subsidies on product"
"earn_ses06_30"	"Mean annual earnings by economic activity, sex, educational attainment"
"earn_ses06_31"	"Mean annual earnings by economic activity, sex, length of service with the enterprise"
"earn_ses06_32"	"Mean annual earnings by size class of the enterprise, sex, occupation"
"earn_ses06_33"	"Mean monthly hours paid by economic activity, collective pay agreement, sex"
"earn_ses06_15"	"Mean hourly earnings by economic activity, sex, employment contract"
"iww_go_atygo07"	"Transport by type of good (1982-2007 with NST/R)"
"earn_ses06_14"	"Mean hourly earnings by sex, age, occupation - NACE Rev. 1.1, C-O excluding L"
"earn_ses06_13"	"Mean hourly earnings by economic activity, sex, age"
"earn_ses06_12"	"Mean hourly earnings by economic activity, collective pay agreement, sex"
"fish_ca_ant48"	"Catches - Antarctic - Atlantic"
"earn_ses06_19"	"Mean monthly earnings by economic activity, collective pay agreement, sex"
"earn_ses06_18"	"Mean hourly earnings by size class of the enterprise, sex, occupation"
"ef_oluaareg"	"Land use: number of farms and areas of different crops by agricultural size of farm (UAA) and NU...."
"gov_dd_dcur"	"Debt by currency of issue"
"earn_ses06_17"	"Mean hourly earnings by economic activity, sex, length of service with the enterprise"
"earn_ses06_16"	"Mean hourly earnings by economic activity, sex, educational attainment"
"inn_cis5_prod"	"Product and process innovation"
"trng_cvts16"	"Cost of CVT courses as % of total labour cost (all enterprises), by type of cost and  NACE Rev. 2"
"avia_gona"	"National freight and mail air transport by main airports in each reporting country"
"trng_cvts15"	"Participants in other form of CVT as a percentage of employees in all enterprises, by type of tr...."
"trng_cvts14"	"Percentage of employees (only enterprises with CVT courses) participating in CVT courses, by NAC...."
"avia_gonc"	"National freight and mail air transport by reporting country"
"trng_cvts13"	"Percentage of employees (all enterprises) participating in CVT courses, by NACE Rev. 2"
"trng_cvts12"	"Percentage of enterprises having a training planning and/or budget, by NACE Rev. 2"
"trng_cvts11"	"Share of training hours spent on health and safety at work, by NACE Rev. 2"
"trng_cvts10"	"Training enterprises: % of reasons having an influence on the scope of the enterprise's CVT acti...."
"mar_pa_qm_fi"	"Maritime transport - Passengers - Quarterly data - Main ports - Detailed data for Finland"
